what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395820540407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395820542189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395820545160
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395820550564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395820556104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395820566497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395820571723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395820792321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395820793636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824785758
activated,view,org.guvnor.tools,5.5.0.Final,"org.guvnor.tools.views.RepositoryView",1395824802395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824803390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824804645
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395824806467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824879328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824936054
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395824940806
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395824943617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824943836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824949454
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395824950109
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395824950109
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395824952268
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395824954983
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395824955212
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395824955229
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395824957375
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395824957378
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395824961979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824971716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824971790
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1395824971803
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824981163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824982912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824985174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824987839
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395824989834
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395824990052
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395824991135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824991348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395824993571
activated,view,org.guvnor.tools,5.5.0.Final,"org.guvnor.tools.views.RepositoryView",1395825001169
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395825008561
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825029369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825059937
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825070241
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825070688
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395825092855
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825118225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825127344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825128733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395825149273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395825150532
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395825184752
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825186459
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395825193564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825199008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825215238
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395825230028
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395825230740
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395825232570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825232810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825235272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825236473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825262927
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395825264999
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825267761
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395825269146
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395825272462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825274044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825276619
error,log,,,"WebDav error: Unauthorized (401)",1395825276730
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825292543
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825293006
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395825299051
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825303007
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395825304591
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825306755
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395825335522
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1395825339062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825339158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825340658
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395825341466
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395825360718
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825361040
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825361326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395825371200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395825374072
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1395825392395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395825392834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395825396038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395825444926
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395825451765
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825461977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825467721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825469175
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825483287
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395825485942
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825486870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825513674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825763998
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395825771153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825774232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825776260
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825784171
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395825787090
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825794440
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395825798211
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1395825806517
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1395825806579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825831622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825889565
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395825894980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825902653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825929949
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1395825929969
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825939795
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825940113
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395825945952
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825949564
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825950463
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825950494
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825951685
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825954438
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395825955983
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395825956002
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395825958484
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395825958485
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825966171
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825966383
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395825979891
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825980211
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395825980446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825985623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395825991228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395825998523
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1395826005883
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1395826006418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826009526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826010578
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1395826015033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826017863
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826019634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395826021588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826032327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826042067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395826046183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826052118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826052240
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1395826060540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826062943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826064392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826072470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826072591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395826075511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826081832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826096997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395826108116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395826114434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395826162967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395826163314
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395826163676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395826177290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826197871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826198015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826205838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826205951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826246385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826278015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395826286735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826297647
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395826328492
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395826331343
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395826334213
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395826336625
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395826340743
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395826340881
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395826343150
