what,kind,bundleId,bundleVersion,description,time
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912178778
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912178794
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912179963
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912179981
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395912182581
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912190742
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912190814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912198076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912199940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912199969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912200358
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395912203085
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912206480
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912206552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912207724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912208767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912208794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912209171
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912210386
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912210401
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912212123
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912212140
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395912213928
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395912217314
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395912217579
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395912219474
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912221897
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912222142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912223706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912225441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912225470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912225853
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395912227543
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912233149
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912233225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912234898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912236218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912236249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912236653
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912250066
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912250081
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395912251450
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912251463
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912252817
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395912252849
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395912311288
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912311288
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395912317662
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395912317666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912324368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912339513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912354880
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395912365485
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395912365531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395912365614
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395912367533
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912370349
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395912370598
