what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395813420851
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395813420913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813425453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813478758
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395813482377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813483485
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813484795
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395813486137
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395813499648
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395813499914
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395813499929
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395813501224
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395813501224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813505842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813516871
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395813519211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813528196
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395813530006
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395813530068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813530162
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395813535294
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395813537993
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395813538134
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395813538134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813542829
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395813560691
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395813560754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813560832
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395813564451
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395813570675
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395813570956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813580004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813596649
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395813604496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813611906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813615713
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395813615744
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813649377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813837124
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395813868995
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395813886950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813920178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813929289
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813932222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813934421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813934452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813934983
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395813936839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813937448
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813941363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813944078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813945482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395813945482
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395813947993
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395813978366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813979552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395813980504
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395813999988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814010768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814050392
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814077021
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814077988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814079845
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814080531
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814083386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814092590
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814094540
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814103822
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814109547
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814115881
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814135225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814135849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814212180
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814212960
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814216329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814218232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814231586
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814244690
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814273815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814278527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814284423
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814295983
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814320288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814321130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814321817
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814327027
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814349117
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814359007
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814361924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814363126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814423154
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814425401
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395814469065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395814473589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814479112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814481233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395814481857
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395814488581
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395814488753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395814506771
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814534757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395814542978
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395814544507
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1395814548079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814548220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814549671
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395814550591
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814567939
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814572838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814575365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814588173
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395814590466
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395814591261
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1395814596300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814596347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814598406
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395814600465
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814629857
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814639810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814648639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814653491
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814654661
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395814656626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814658015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814659590
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395814660932
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814780992
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1395814782115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814785469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814793425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395814795781
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395814799416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814817262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814827529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814827685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814830805
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1395814830821
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814839354
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395814841429
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1395814845329
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395814846312
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395814857390
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395814864004
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814868965
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395814868980
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395814874596
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395814874612
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395814881086
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395814881086
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814911007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814952971
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814963766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814965077
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1395814965092
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395814965092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814982349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395814994346
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815006541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815017477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815026369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815029801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815031209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815033927
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395815035915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815042715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815077097
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395815079889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815085224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815155237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815158576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815188731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395815199557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395815205828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815252847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815255561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1395815255577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1395815255577
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395815265873
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395815265904
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395815284437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815328881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815332142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815332157
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815332454
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395815335387
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815335979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815348225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815352094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815353217
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1395815353217
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395815355433
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1395815364824
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395815371781
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395815374621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815374730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395815376711
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395815376883
closed,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395815376883
opened,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395815380611
activated,editor,org.drools.eclipse,5.5.0.Final,"org.drools.eclipse.flow.bpmn2.editor.BPMNModelEditor",1395815380642
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395815385151
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395815389784
